set,clip,setup,memory,input,offset,horizon_s,fde_px,fde_iqr_px,lock_on_s,path_median_px,path_last_px,period_ratio,auc,latency_s,fp_per_min,n_steps,unseen_fraction
development,loop_break_01/horizontal,wall_target,constant_velocity,snn,as_is,0.05,34.40569138377352,34.540589761360195,inf,nan,nan,nan,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,constant_velocity,snn,removed,0.05,32.57933134907427,33.25982456731995,inf,nan,nan,nan,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,constant_velocity,snn,as_is,0.1,50.29960566233606,49.82412332728765,11.91,nan,nan,nan,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,constant_velocity,snn,removed,0.1,48.92502024891125,46.661985592280246,inf,nan,nan,nan,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,constant_velocity,snn,as_is,0.2,88.48155272636735,80.33578797294142,inf,nan,nan,nan,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,constant_velocity,snn,removed,0.2,88.91113731968804,76.74848896166492,inf,nan,nan,nan,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_two_layer,snn,as_is,0.025,29.980198292572656,24.034432684487925,inf,47.53018001079009,42.79853562202675,2.920445570095282,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_two_layer,snn,removed,0.025,32.784913189640946,22.182925368557303,inf,54.642702040168345,43.03878735581492,2.920445570095282,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_two_layer,snn,as_is,0.05,32.90482260380719,24.55047033884638,11.965,47.53018001079009,42.79853562202675,2.920445570095282,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_two_layer,snn,removed,0.05,36.2171484873896,23.167639733742725,inf,54.642702040168345,43.03878735581492,2.920445570095282,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_two_layer,snn,as_is,0.1,42.18547837539664,25.471436245604416,inf,47.53018001079009,42.79853562202675,2.920445570095282,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_two_layer,snn,removed,0.1,43.790339548649385,30.981349312125243,inf,54.642702040168345,43.03878735581492,2.920445570095282,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_two_layer,snn,as_is,0.2,58.84339109407708,41.61749618426606,inf,47.53018001079009,42.79853562202675,2.920445570095282,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_two_layer,snn,removed,0.2,59.19992458616597,48.82068873345911,inf,54.642702040168345,43.03878735581492,2.920445570095282,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_lmu,snn,as_is,0.025,25.730059944934318,17.83801646557047,11.97,37.16809687870091,35.96139441486008,1.833886655623706,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_lmu,snn,removed,0.025,25.305373703947634,16.440835485566083,inf,31.789613579105385,30.94327789218424,1.833886655623706,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_lmu,snn,as_is,0.05,31.192825838321177,16.256305435248162,inf,37.16809687870091,35.96139441486008,1.833886655623706,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_lmu,snn,removed,0.05,30.56261500841047,16.30684289691829,inf,31.789613579105385,30.94327789218424,1.833886655623706,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_lmu,snn,as_is,0.1,38.01568806424269,25.21114373658551,inf,37.16809687870091,35.96139441486008,1.833886655623706,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_lmu,snn,removed,0.1,36.058692066646415,17.236889970648463,inf,31.789613579105385,30.94327789218424,1.833886655623706,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_lmu,snn,as_is,0.2,54.215004966850096,37.75193181256305,inf,37.16809687870091,35.96139441486008,1.833886655623706,nan,nan,0.0,2404,0.0
development,loop_break_01/horizontal,wall_target,snn_lmu,snn,removed,0.2,53.718906451966234,29.487363257308417,inf,31.789613579105385,30.94327789218424,1.833886655623706,nan,nan,0.0,2404,0.0
